[0. 0.]
[0.09087672 0.00104078]
[0.09082194 0.00065734]
[0.09008244 0.00062995]
[0.09035633 0.00079428]
[0.09238312 0.00041084]
[0.09046589 0.00101339]
[0.08715182 0.00016433]
[0.09013722 0.00035606]
[0.09041111 0.00013695]
[0.08947988 0.00052039]
[0.08728876 0.0007395 ]
[0.08539892 0.00076689]
[0.08706965 0.00052039]
[0.08759004 0.00065734]
[0.08476897 0.00041084]
[0.08268741 0.00062995]
[0.08227657 0.00038345]
[0.08485114 0.00038345]
[0.08698748 0.00071211]
[0.08517981 0.00021911]
[0.08041412 0.00054778]
[0.08353647 0.00065734]
[0.08408425 0.00060256]
[0.08156446 0.00115034]
[0.08389253 0.00079428]
[0.0819753  0.00095862]
[0.08118101 0.00043822]
[0.08175618 0.00030128]
[0.08331736 0.00032867]
[0.08523459 0.00043822]
[0.08309824 0.00021911]
[0.08452247 0.00087645]
[0.08750787 0.00062995]
[0.09024677 0.00079428]
[0.08813782 0.00082167]
[0.0864397  0.00010956]
[0.08674098 0.00106817]
[0.08561803 0.00054778]
[0.08696009 0.00062995]
[0.08372819 0.00068473]
[0.08342691 0.00032867]
[0.08235874 0.00057517]
[0.0827148  0.00076689]
[0.08268741 0.0002465 ]
[0.08326258 0.00065734]
[0.0834543  0.00046561]
[0.07898989 0.00043822]
[0.08093451 0.00068473]
[0.08241352 0.00057517]
[0.08328997 0.00035606]
[0.08049629 0.00079428]
[0.07866123 0.00076689]
[0.07666183 0.00068473]
[0.07649749 0.00030128]
[0.0794829  0.00021911]
[0.07907206 0.00068473]
[0.07468982 0.00052039]
[0.07408726 0.0007395 ]
[0.07611405 0.00035606]
[0.07526499 0.00043822]
[7.17044178e-02 5.47780121e-05]
[0.06710306 0.00060256]
[0.06414505 0.00054778]
[0.06578839 0.00060256]
[0.06518583 0.000493  ]
[0.06354249 0.00027389]
[0.06039276 0.00041084]
[5.86124730e-02 5.47780121e-05]
[0.05639396 0.00046561]
[0.05776341 0.0007395 ]
[0.05658569 0.00060256]
[0.05559968 0.        ]
[0.05201172 0.00019172]
[0.05223083 0.00079428]
[0.05360028 0.00057517]
[0.05540796 0.00041084]
[0.0475747  0.00041084]
[0.04363069 0.00041084]
[0.04237079 0.00041084]
[3.96318918e-02 8.21670182e-05]
[0.03927583 0.00010956]
[0.0348662  0.00035606]
[3.16343020e-02 8.21670182e-05]
[0.02747117 0.0002465 ]
[2.97718496e-02 8.21670182e-05]
[0.026896   0.00032867]
[0.02465011 0.00016433]
[0.02423927 0.0002465 ]
[0.02467749 0.00019172]
[0.02199337 0.00019172]
[2.24863740e-02 8.21670182e-05]
[2.05691435e-02 2.73890061e-05]
[0.01451617 0.        ]
[0.01328367 0.00019172]
[0.01342061 0.00016433]
[0.01079127 0.00082167]
[0.00860015 0.00038345]
[5.80646928e-03 5.47780121e-05]
[0.00427268 0.00021911]
[0.00117773 0.00052039]
[0.00484785 0.00035606]
[0.00213634 0.00016433]
[0.00079428 0.00013695]
[0.00284846 0.00032867]
[1.91723042e-03 5.47780121e-05]
[1.17772726e-03 2.73890061e-05]
[0.00419052 0.00019172]
[0.00087645 0.00021911]
[4.98479910e-03 5.47780121e-05]
[0.00457396 0.0002465 ]
[0.00268412 0.00021911]
[0.00030128 0.0002465 ]
[0.00054778 0.00021911]
[0.00446441 0.0002465 ]
[0.00580647 0.00032867]
[0.00671031 0.0002465 ]
[7.75108871e-03 8.21670182e-05]
[5.77908028e-03 8.21670182e-05]
[0.00999699 0.0002465 ]
[1.54747884e-02 2.73890061e-05]
[0.01602257 0.0002465 ]
[0.01700857 0.00019172]
[0.01840541 0.00010956]
[0.02013092 0.00052039]
[0.0181863  0.00016433]
[1.81589110e-02 8.21670182e-05]
[0.01821369 0.00041084]
[0.01895319 0.00016433]
[2.30341541e-02 2.73890061e-05]
[0.02336282 0.00019172]
[0.02355455 0.00010956]
[0.02007614 0.0002465 ]
[0.02125387 0.00016433]
[0.02560872 0.00030128]
[0.0281559  0.00021911]
[0.03067569 0.00065734]
[0.02785462 0.00013695]
[0.0281559  0.00054778]
[0.03234642 0.00079428]
[3.10865219e-02 8.21670182e-05]
[3.42088686e-02 8.21670182e-05]
[0.03174386 0.00052039]
[0.03004574 0.00041084]
[0.03215469 0.00032867]
[0.03341459 0.00076689]
[0.03127824 0.        ]
[0.03251075 0.0002465 ]
[0.03075785 0.00041084]
[0.03001835 0.00032867]
[3.21546931e-02 5.47780121e-05]
[0.03070308 0.00013695]
[0.02812851 0.00019172]
[0.02560872 0.00013695]
[0.02467749 0.00079428]
[2.53896086e-02 2.73890061e-05]
[2.59099997e-02 5.47780121e-05]
[0.02547178 0.        ]
[0.02643039 0.00057517]
[0.02519789 0.00027389]
[2.69781710e-02 8.21670182e-05]
[0.02897757 0.00054778]
[0.02771767 0.00038345]
[0.02719728 0.00030128]
[0.02632083 0.00068473]
[0.0304018  0.00010956]
[0.0348662 0.0002465]
[0.03831722 0.00068473]
[0.04056312 0.00013695]
[0.0406179 0.0007395]
[0.04004273 0.00016433]
[4.33567966e-02 8.21670182e-05]
[0.0468352  0.00043822]
[0.04478102 0.00019172]
[4.17134562e-02 2.73890061e-05]
[0.04193257 0.00041084]
[0.04363069 0.0002465 ]
[0.0431103  0.00054778]
[0.04354852 0.00021911]
[0.04138479 0.00030128]
[0.03913889 0.00057517]
[0.04078223 0.00035606]
[0.04004273 0.00082167]
[0.038372   0.00057517]
[3.78242174e-02 8.21670182e-05]
[0.03815289 0.0002465 ]
[0.03722166 0.0002465 ]
[0.03670127 0.00043822]
[0.03511271 0.00060256]
[0.03157952 0.00019172]
[0.02785462 0.0002465 ]
[0.02993618 0.00019172]
[0.02977185 0.00035606]
[0.02577305 0.00013695]
[0.02185643 0.        ]
[0.01837802 0.00013695]
[0.01511873 0.00032867]
[0.01785763 0.00065734]
[0.01610474 0.00027389]
[0.01350278 0.00046561]
[0.01147599 0.00030128]
[0.01476267 0.00019172]
[0.01479006 0.00043822]
[1.48448413e-02 5.47780121e-05]
[0.01741941 0.00038345]
[0.01651557 0.00030128]
[0.01588562 0.00054778]
[0.01758374 0.000493  ]
[2.10073676e-02 2.73890061e-05]
[0.02010353 0.00016433]
[0.01758374 0.00021911]
[0.01854236 0.00035606]
[0.01900797 0.00054778]
[0.0172003  0.00016433]
[0.02155515 0.00046561]
[0.02040481 0.00041084]
[0.01785763 0.00021911]
[0.02103476 0.00054778]
[0.02251376 0.00027389]
[0.02522527 0.00068473]
[0.02443099 0.00043822]
[0.02667689 0.000493  ]
[0.03116869 0.00016433]
[0.03010052 0.00035606]
[0.03042919 0.00030128]
[0.02506094 0.00041084]
[2.67042809e-02 2.73890061e-05]
[0.02782723 0.00021911]
[0.03108652 0.00013695]
[0.03100435 0.00043822]
[2.62660568e-02 8.21670182e-05]
[0.02371888 0.00027389]
[0.02256854 0.00060256]
[0.0239106  0.00019172]
[0.01840541 0.00043822]
[0.01670729 0.00032867]
[1.56117335e-02 5.47780121e-05]
[1.41601161e-02 8.21670182e-05]
[0.01536523 0.00035606]
[0.01232505 0.        ]
[0.01202377 0.00035606]
[0.00643642 0.00041084]
[0.00561475 0.00035606]
[5.31346717e-03 5.47780121e-05]
[0.00501219 0.00052039]
[0.00386185 0.00041084]
[2.93062365e-03 2.73890061e-05]
[0.00331407 0.00041084]
[0.00758675 0.00046561]
[9.72309715e-03 8.21670182e-05]
[0.00421791 0.00016433]
[0.0067377  0.00021911]
[6.46380543e-03 5.47780121e-05]
[0.00728548 0.00021911]
[0.01098299 0.0002465 ]
[0.01336583 0.00021911]
[0.0144614  0.00010956]
[0.01103777 0.00019172]
[0.01555696 0.00054778]
[1.54473994e-02 5.47780121e-05]
[0.01473529 0.00021911]
[1.53926214e-02 5.47780121e-05]
[0.01322889 0.00013695]
[0.013941   0.00013695]
[1.27906658e-02 2.73890061e-05]
[0.01218811 0.00019172]
[0.01081866 0.00019172]
[5.99819233e-03 2.73890061e-05]
[5.01218811e-03 8.21670182e-05]
[0.0069842  0.00019172]
[0.00912054 0.00013695]
[5.66952425e-03 2.73890061e-05]
[0.00542302 0.        ]
[0.00629947 0.00038345]
[0.01013393 0.00032867]
[0.01353017 0.00038345]
[1.04352113e-02 8.21670182e-05]
[0.01062693 0.00010956]
[0.01366711 0.00052039]
[0.01698118 0.00016433]
[0.01511873 0.00016433]
[1.61869026e-02 8.21670182e-05]
[0.01717291 0.00019172]
[0.01300978 0.0007395 ]
[1.48448413e-02 5.47780121e-05]
[0.01421489 0.00062995]
[0.01268111 0.00019172]
[9.77787516e-03 8.21670182e-05]
[0.00744981 0.00038345]
[0.00917532 0.00041084]
[0.00761414 0.00010956]
[0.00408096 0.00019172]
[0.00125989 0.00027389]
[0.00128728 0.00013695]
[0.00087645 0.000493  ]
[0.00290323 0.00010956]
[0.00304018 0.00052039]
[0.00555997 0.00013695]
[0.01007915 0.00010956]
[0.01101038 0.00021911]
[0.0092301  0.00035606]
[9.66831914e-03 8.21670182e-05]
[0.01284544 0.00019172]
[0.01730985 0.00043822]
[0.01424228 0.00010956]
[0.01363973 0.00027389]
[0.01279067 0.0002465 ]
[0.01350278 0.0002465 ]
[1.84875791e-02 2.73890061e-05]
[0.01678946 0.00035606]
[1.60499575e-02 5.47780121e-05]
[1.47078963e-02 8.21670182e-05]
[0.012955   0.00062995]
[0.01613212 0.0002465 ]
[0.02021309 0.00010956]
[0.01826847 0.00013695]
[1.98844184e-02 5.47780121e-05]
[1.92818603e-02 5.47780121e-05]
[1.89531922e-02 5.47780121e-05]
[0.02128126 0.00062995]
[0.01922708 0.00038345]
[0.02155515 0.00068473]
[0.024924   0.00027389]
[2.76355071e-02 2.73890061e-05]
[0.03116869 0.00021911]
[0.03678344 0.00052039]
[0.03541398 0.0002465 ]
[0.03675605 0.00043822]
[3.97140588e-02 5.47780121e-05]
[0.0420969  0.00030128]
[0.04404152 0.00060256]
[0.0433568 0.0002465]
[0.04765687 0.00032867]
[0.05376462 0.00101339]
[0.05469585 0.00068473]
[0.05820164 0.00057517]
[0.06014626 0.00087645]
[0.0660075  0.00010956]
[0.06841774 0.00082167]
[0.07184136 0.00046561]
[0.07192353 0.00071211]
[0.0717592  0.00016433]
[0.06956808 0.00021911]
[0.07154008 0.000986  ]
[0.07381337 0.00052039]
[0.07104708 0.00093123]
[0.06839035 0.00041084]
[0.06567884 0.        ]
[0.06419983 0.00043822]
[0.06611706 0.00071211]
[0.0692668  0.00013695]
[0.06603489 0.00041084]
[0.06400811 0.00068473]
[0.06721262 0.00065734]
[6.99241325e-02 8.21670182e-05]
[0.07236175 0.000986  ]
[0.06863685 0.000493  ]
[0.0700063  0.00060256]
[0.06923941 0.00082167]
[0.07310126 0.0007395 ]
[0.0734847  0.00084906]
[0.07386815 0.00101339]
[0.07430637 0.00079428]
[0.07564843 0.00065734]
[0.07794911 0.00065734]
[0.07786694 0.00090384]
[0.0779765  0.00046561]
[7.62236038e-02 2.73890061e-05]
[0.07589494 0.00079428]
[0.08014023 0.00016433]
[0.08104407 0.00057517]
[0.08350908 0.00057517]
[0.08211224 0.00021911]
[0.08227657 0.00065734]
[0.08600148 0.00065734]
[0.08737093 0.00093123]
[0.08915121 0.00030128]
[0.08947988 0.00062995]
[0.08791871 0.00043822]
[0.08797349 0.00060256]
[0.09098628 0.00076689]
[0.09473857 0.00052039]
[0.09249267 0.00046561]
[0.09446468 0.00046561]
[0.09235573 0.00021911]
[0.09536852 0.000986  ]
[0.09550546 0.00123251]
[0.09761442 0.00131467]
[0.09846348 0.00090384]
[0.09468379 0.00079428]
[0.09695708 0.00065734]
[0.09709403 0.00123251]
[0.09783353 0.00136945]
[0.09443729 0.00043822]
[0.09219139 0.00071211]
[0.08671359 0.00071211]
[0.08997288 0.00084906]
[0.08657665 0.0007395 ]
[0.08172879 0.00109556]
[0.07704527 0.00035606]
[0.07584016 0.00101339]
[0.07351209 0.00071211]
[7.26082550e-02 8.21670182e-05]
[0.06693873 0.00060256]
[0.06274821 0.00084906]
[0.05989976 0.00052039]
[6.23647668e-02 2.73890061e-05]
[0.06293994 0.00010956]
[0.05899592 0.00060256]
[0.05866725 0.00043822]
[0.06099532 0.00046561]
[0.06748651 0.00087645]
[0.06713045 0.00046561]
[0.06836296 0.00060256]
[0.07008847 0.00052039]
[0.07167703 0.00046561]
[0.07811345 0.00054778]
[0.07923639 0.00112295]
[0.07710005 0.0007395 ]
[0.07342993 0.00019172]
[0.07433376 0.00043822]
[0.07592232 0.00021911]
[0.07121142 0.00038345]
[0.064282  0.0002465]
[0.05716086 0.00035606]
[0.05187478 0.000986  ]
[0.05105311 0.00038345]
[0.0503136  0.00030128]
[0.04617786 0.000986  ]
[0.04152173 0.00016433]
[0.03768727 0.00027389]
[0.03790638 0.00021911]
[0.03355153 0.00035606]
[0.03346937 0.00038345]
[0.03130563 0.00019172]
[0.02744378 0.00038345]
[2.63756128e-02 2.73890061e-05]
[2.50883295e-02 5.47780121e-05]
[0.02256854 0.00043822]
[2.06239216e-02 8.21670182e-05]
[0.01837802 0.0002465 ]
[0.01227027 0.00016433]
[1.37766700e-02 2.73890061e-05]
[1.18868286e-02 5.47780121e-05]
[0.00942182 0.000493  ]
[0.00410835 0.00060256]
[0.00314974 0.00013695]
[0.00317712 0.00027389]
[0.00427268 0.00027389]
[0.00057517 0.00046561]
[0.00071211 0.00010956]
[0.00618992 0.00010956]
[8.21670182e-03 5.47780121e-05]
[0.00564214 0.00010956]
[0.01254416 0.00016433]
[0.01758374 0.        ]
[0.01936403 0.00046561]
[0.02322588 0.00038345]
[2.31710991e-02 5.47780121e-05]
[0.02382844 0.000493  ]
[2.80189532e-02 2.73890061e-05]
[0.03133302 0.000493  ]
[0.03179864 0.00019172]
[0.03251075 0.00035606]
[3.37706445e-02 2.73890061e-05]
[0.03448276 0.0002465 ]
[0.03689299 0.00030128]
[0.03574265 0.00019172]
[3.17438580e-02 8.21670182e-05]
[0.03220947 0.00010956]
[0.03078524 0.00032867]
[0.03042919 0.00052039]
[0.02758073 0.00013695]
[0.02434883 0.00030128]
[0.02303415 0.0002465 ]
[2.33080442e-02 2.73890061e-05]
[0.02585522 0.00043822]
[0.02349977 0.00054778]
[0.02347238 0.00062995]
[2.59373887e-02 8.21670182e-05]
[0.02771767 0.00010956]
[0.03166169 0.00010956]
[0.03084002 0.00065734]
[0.03294897 0.00052039]
[0.03220947 0.00071211]
[0.03848155 0.00079428]
[0.0420969  0.00068473]
[4.20969023e-02 8.21670182e-05]
[0.04253513 0.00019172]
[0.04020706 0.000986  ]
[0.04368546 0.00030128]
[0.04283641 0.00032867]
[0.04097395 0.        ]
[0.03952234 0.00062995]
[0.04376763 0.00071211]
[0.04283641 0.000493  ]
[0.04242557 0.00057517]
[0.04253513 0.00057517]
[0.04620525 0.00035606]
[0.04324724 0.00068473]
[0.04308291 0.00052039]
[0.04847854 0.00065734]
[0.04828682 0.00057517]
[0.04998494 0.00035606]
[0.05138178 0.00065734]
[0.05277861 0.00062995]
[0.05414806 0.00041084]
[0.05943414 0.00016433]
[0.06274821 0.00068473]
[0.06272082 0.00054778]
[0.06148832 0.0007395 ]
[0.06351511 0.00079428]
[0.06587056 0.00090384]
[0.06559667 0.00057517]
[0.06140615 0.00071211]
[0.05957109 0.0007395 ]
[5.80646928e-02 5.47780121e-05]
[0.0590507  0.00054778]
[0.05839336 0.00082167]
[0.05557229 0.00030128]
[0.05642135 0.00065734]
[0.05409329 0.0007395 ]
[0.05518885 0.00030128]
[0.05784558 0.00021911]
[0.05625702 0.00065734]
[0.0555449 0.       ]
[5.49149571e-02 2.73890061e-05]
[0.05874942 0.00030128]
[0.05946153 0.00052039]
[0.0597902  0.00035606]
[0.05992715 0.00043822]
[0.05992715 0.00076689]
[0.06354249 0.00027389]
[0.06713045 0.0002465 ]
[0.06469283 0.00038345]
[0.06239216 0.00043822]
[0.06146093 0.00060256]
[0.06510367 0.00062995]
[0.06792474 0.00027389]
[0.06630878 0.00090384]
[0.06324121 0.00095862]
[6.35698830e-02 8.21670182e-05]
[0.0677604  0.00071211]
[0.07014324 0.00057517]
[0.06803429 0.00071211]
[0.06822601 0.00079428]
[0.07019802 0.00052039]
[0.0682534 0.000986 ]
[0.07241653 0.00054778]
[0.07359426 0.00041084]
[0.07364904 0.00106817]
[0.07129358 0.00013695]
[0.07534716 0.00062995]
[0.07827778 0.00109556]
[0.08074279 0.000493  ]
[0.08109885 0.0007395 ]
[0.07904467 0.00131467]
[0.08172879 0.00076689]
[0.0837008  0.00076689]
[0.08602887 0.00106817]
[0.08605626 0.00054778]
[0.08737093 0.00115034]
[0.08775438 0.00071211]
[0.09046589 0.0007395 ]
[0.09334173 0.00065734]
[0.09041111 0.00079428]
[0.08874038 0.00038345]
[0.0894251  0.00013695]
[0.08906905 0.00109556]
[0.09052067 0.00112295]
[0.08835693 0.00120512]
[0.08446769 0.000986  ]
[0.08290652 0.00035606]
[0.08244091 0.000493  ]
[0.08211224 0.00093123]
[0.08315302 0.00038345]
[0.07855167 0.00065734]
[0.07794911 0.00043822]
[0.07849689 0.00076689]
[0.07720961 0.00052039]
[0.07682616 0.00090384]
[0.07214264 0.00136945]
[0.06841774 0.00082167]
[0.06863685 0.00038345]
[0.06762346 0.00062995]
[0.06685656 0.00084906]
[0.06444633 0.0002465 ]
[0.06354249 0.00060256]
[0.06499411 0.00068473]
[0.06356988 0.00035606]
[0.0632686  0.00109556]
[0.06165265 0.0007395 ]
[0.05965326 0.00065734]
[0.06020104 0.000493  ]
[0.05784558 0.00021911]
[0.06195393 0.00087645]
[0.06324121 0.00079428]
[0.06291255 0.00101339]
[0.0622826 0.000493 ]
[0.06324121 0.00041084]
[0.06518583 0.00043822]
[0.06535017 0.00016433]
[0.0622826  0.00065734]
[0.06184438 0.00076689]
[0.06307688 0.00035606]
[0.06537756 0.00035606]
[0.06565145 0.00013695]
[0.06425461 0.00043822]
[0.06272082 0.00021911]
[0.06198132 0.00013695]
[0.06225521 0.00057517]
[0.06346033 0.00035606]
[0.06225521 0.00106817]
[0.06017365 0.00090384]
[0.05869464 0.0002465 ]
[0.06206349 0.00043822]
[0.06598012 0.00030128]
[0.06340555 0.0002465 ]
[0.06220043 0.00046561]
[0.06288516 0.00043822]
[0.064282   0.00013695]
[0.06450111 0.0007395 ]
[0.06241954 0.00019172]
[0.06168004 0.00109556]
[0.05946153 0.00062995]
[0.05855769 0.00060256]
[5.64213525e-02 5.47780121e-05]
[0.05433979 0.00038345]
[0.04968366 0.00071211]
[0.04669826 0.0002465 ]
[0.04590397 0.00027389]
[0.04124784 0.00016433]
[0.03826244 0.00041084]
[0.03355153 0.0002465 ]
[3.09221878e-02 8.21670182e-05]
[0.03075785 0.00068473]
[2.86489003e-02 5.47780121e-05]
[0.02796418 0.00046561]
[2.27876530e-02 5.47780121e-05]
[2.23220399e-02 2.73890061e-05]
[1.90901372e-02 2.73890061e-05]
[0.02024048 0.00013695]
[0.0161869 0.0002465]
[0.01048999 0.00030128]
[0.01024349 0.00016433]
[9.09315001e-03 5.47780121e-05]
[0.01111994 0.00043822]
[0.00843581 0.00032867]
[0.00501219 0.00013695]
[0.00377968 0.00027389]
[0.0047383  0.00019172]
[6.21730437e-03 2.73890061e-05]
[0.00851798 0.0002465 ]
[0.00862754 0.00035606]
[6.65552847e-03 2.73890061e-05]
[0.00416313 0.00027389]
[0.00520391 0.00027389]
[0.00835365 0.0002465 ]
[0.0042453  0.00019172]
[0.00084906 0.0002465 ]
[1.42422831e-03 5.47780121e-05]
[0.00402618 0.00062995]
[0.00635425 0.00021911]
[0.00542302 0.00021911]
[0.01016132 0.0002465 ]
[0.01358495 0.00027389]
[0.0136945  0.00021911]
[0.0159404  0.00027389]
[0.01552957 0.00052039]
[0.02065131 0.00010956]
[0.02465011 0.00076689]
[0.02382844 0.00071211]
[0.02344499 0.00016433]
[2.37462682e-02 2.73890061e-05]
[0.02604694 0.00013695]
[0.02634822 0.00054778]
[0.02799156 0.00032867]
[0.02385582 0.00035606]
[0.02163731 0.00038345]
[0.02500616 0.00030128]
[0.02782723 0.00060256]
[0.0288954  0.00084906]
[0.02774506 0.00030128]
[0.02807373 0.00052039]
[0.02812851 0.00068473]
[0.02988141 0.00079428]
[0.03177125 0.00010956]
[0.02832023 0.00093123]
[0.02851196 0.00068473]
[2.80737312e-02 8.21670182e-05]
[0.02916929 0.00052039]
[0.03116869 0.00043822]
[0.03048396 0.00019172]
[0.02599217 0.00030128]
[0.02763551 0.00035606]
[0.02684123 0.00021911]
[0.02659472 0.00041084]
[0.02580044 0.00016433]
[0.02130865 0.00043822]
[0.02314371 0.00052039]
[2.11717017e-02 2.73890061e-05]
[0.01772069 0.0002465 ]
[0.01824108 0.00043822]
[0.01300978 0.00035606]
[1.13116595e-02 8.21670182e-05]
[0.0087097  0.00043822]
[0.011969   0.00057517]
[9.96959820e-03 5.47780121e-05]
[0.01057216 0.00016433]
[0.00610775 0.00019172]
[0.00654597 0.00013695]
[1.52008984e-02 2.73890061e-05]
[0.01498179 0.0007395 ]
[0.0156939  0.00019172]
[0.01698118 0.00027389]
[0.01895319 0.00060256]
[0.02711512 0.00016433]
[0.03190819 0.0007395 ]
[0.03303114 0.00021911]
[0.03571526 0.00082167]
[0.0368656  0.00054778]
[0.04154912 0.0002465 ]
[0.04478102 0.00041084]
[0.04371285 0.        ]
[0.04401413 0.00052039]
[0.05017666 0.00038345]
[0.05316206 0.00062995]
[0.05329901 0.000493  ]
[0.05417545 0.00021911]
[0.05261428 0.0002465 ]
[0.05675002 0.00065734]
[0.05976281 0.00032867]
[0.05488757 0.00065734]
[0.05439457 0.00082167]
[0.05390156 0.00060256]
[0.05494235 0.00010956]
[0.05286078 0.00021911]
[0.05373723 0.00027389]
[0.04886199 0.00032867]
[0.04836898 0.00016433]
[0.05075183 0.0007395 ]
[0.04697215 0.00041084]
[0.05077922 0.00021911]
[4.67530333e-02 2.73890061e-05]
[0.04784859 0.0002465 ]
[0.04875243 0.00076689]
[0.04899893 0.00035606]
[5.07518282e-02 8.21670182e-05]
[5.13817754e-02 5.47780121e-05]
[0.04990277 0.00060256]
[0.0473282  0.00093123]
[0.04864287 0.000493  ]
[0.05036838 0.00052039]
[0.05425762 0.00019172]
[0.05398373 0.00041084]
[0.05214867 0.00043822]
[0.05384679 0.00071211]
[0.05696913 0.00016433]
[0.05716086 0.0007395 ]
[0.05612007 0.00035606]
[0.05592835 0.00060256]
[0.05781819 0.00041084]
[6.03927583e-02 2.73890061e-05]
[0.06083098 0.00052039]
[0.05847553 0.00079428]
[0.05727041 0.00090384]
[0.05746213 0.00093123]
[0.06088576 0.0002465 ]
[0.06455589 0.00062995]
[0.06192654 0.00084906]
[6.16252636e-02 5.47780121e-05]
[0.06135137 0.00054778]
[0.06384377 0.00068473]
[0.06795212 0.00035606]
[0.06581578 0.00062995]
[0.06340555 0.00090384]
[0.06644573 0.00076689]
[0.06773301 0.00046561]
[0.07208786 0.00032867]
[0.06940374 0.00076689]
[0.06718523 0.00052039]
[0.06682917 0.00021911]
[0.0630221 0.0007395]
[0.06343294 0.00032867]
[0.05995453 0.00035606]
[0.0535729  0.00038345]
[0.05099833 0.00054778]
[0.05187478 0.00027389]
[0.04993016 0.00046561]
[0.04664348 0.00030128]
[0.04450713 0.00084906]
[0.04067267 0.00035606]
[3.72764372e-02 2.73890061e-05]
[3.60713210e-02 8.21670182e-05]
[0.03820766 0.00052039]
[0.03492098 0.00068473]
[0.03382542 0.00068473]
[3.59617649e-02 2.73890061e-05]
[0.03763249 0.000493  ]
[0.03689299 0.00046561]
[3.65095451e-02 8.21670182e-05]
[0.03514009 0.0007395 ]
[0.03305853 0.00030128]
[0.03270247 0.000493  ]
[0.03349675 0.00035606]
[0.03209992 0.00010956]
[2.99909616e-02 8.21670182e-05]
[0.02651256 0.00010956]
[0.02725206 0.00019172]
[0.02733423 0.00021911]
[0.02347238 0.00062995]
[0.02051437 0.0002465 ]
[0.01985703 0.00041084]
[0.0214182  0.00010956]
[0.02223987 0.00021911]
[0.02100737 0.00035606]
[0.01950097 0.00027389]
[0.0159404 0.000493 ]
[0.01865191 0.0002465 ]
[0.02144559 0.0002465 ]
[0.0186793  0.00071211]
[0.01813152 0.00065734]
[1.48174523e-02 8.21670182e-05]
[0.01287283 0.00038345]
[0.01533784 0.00060256]
[0.01317411 0.00019172]
[0.00939443 0.00052039]
[0.00912054 0.00013695]
[0.00890143 0.00013695]
[0.00791542 0.00068473]
[0.00720331 0.00013695]
[0.00624469 0.00032867]
[0.00731286 0.0007395 ]
[0.00451919 0.00019172]
[0.00383446 0.00032867]
[7.14853058e-03 2.73890061e-05]
[0.0054778  0.00043822]
[0.00501219 0.00035606]
[0.00241023 0.00027389]
[0.00186245 0.00043822]
[6.05297034e-03 2.73890061e-05]
[3.91662787e-03 2.73890061e-05]
[0.00394402 0.00027389]
[0.00616253 0.0002465 ]
[4.16312892e-03 5.47780121e-05]
[0.00153378 0.00016433]
[0.00577908 0.00013695]
[1.03804333e-02 8.21670182e-05]
[0.01292761 0.00010956]
[0.01572129 0.00010956]
[1.51187313e-02 5.47780121e-05]
[0.00931226 0.00032867]
[0.01183205 0.00010956]
[0.01635124 0.00068473]
[0.01752896 0.        ]
[0.01585823 0.00030128]
[0.02015831 0.00038345]
[2.02952535e-02 8.21670182e-05]
[0.02577305 0.00019172]
[0.03100435 0.00021911]
[0.03073046 0.00016433]
